Statement,Label
Dave_Hause born 1878,FALSE
Mayer_Hawthorne born 1879,FALSE
Rockwell born 1864,FALSE
Rockwell born 1864,FALSE
Doug_Supernaw born 1860,FALSE
Eddie_Zack born 1822,FALSE
Duncan_Sheik born 1869,FALSE
Cortney_Tidwell born 1872,FALSE
Dennis_Locorriere born 1849,FALSE
Dean_Dillon born 1855,FALSE
Curtis_Salgado born 1854,FALSE
Dennis_DeYoung born 1847,FALSE
Davey von Bohlen_be_born_1875,FALSE
Doug_Fieger born 1852,FALSE
Nat_Wolff born 1894,FALSE
Dave_Barnes born 1878,FALSE
Kelley_Deal born 1861,FALSE
Eddie_Rabbitt born 1841,FALSE
Kim_Sanders born 1868,FALSE
Doug_Yule born 1847,FALSE
Jim_Lauderdale born 1857,FALSE
Brian_McKnight born 1869,FALSE
Rob_Hyman born 1850,FALSE
Tracy_Nelson born 1847,FALSE
Max_Schneider born 1892,FALSE
Tracy_Nelson born 1844,FALSE
Curtis_Lee born 1839,FALSE
Del_Reeves born 1832,FALSE
Jack_Wagner born 1859,FALSE
Maurice_White born 1841,FALSE
Young_MC born 1867,FALSE
John_Michael_Montgomery born 1865,FALSE
Craig_Morgan born 1865,FALSE
Mel_Tillis born 1832,FALSE
Craig_Morgan born 1864,FALSE
Elliott_Yamin born 1878,FALSE
Duane_Peters born 1861,FALSE
Dave_Alvin born 1855,FALSE
Queen_Latifah born 1870,FALSE
Eddie_Kendricks born 1839,FALSE
Merle_Travis born 1817,FALSE
Doug_MacLeod born 1846,FALSE
Joyce_Cobb born 1845,FALSE
Lee_Clayton born 1842,FALSE
Matisyahu born 1879,FALSE
Steve_Lukather born 1857,FALSE
Don_Henley born 1847,FALSE
Chris_Isaak born 1856,FALSE
Johnny_Winter born 1844,FALSE
Randy_Newman born 1843,FALSE
Alice_Cooper born 1848,FALSE
Merle_Kilgore born 1834,FALSE
Leon_Russell born 1842,FALSE
Rosco_Gordon born 1828,FALSE
Richard_Marx born 1869,FALSE
Glenn_Medeiros born 1870,FALSE
Dickey_Lee born 1836,FALSE
Layne_Staley born 1867,FALSE
Doctor_Ross born 1825,FALSE
Del_Shannon born 1834,FALSE
Cary_Brothers born 1874,FALSE
Curtis_Mayfield born 1842,FALSE
Richard_Marx born 1863,FALSE
Tom_Araya born 1861,FALSE
Steve_Wynn born 1860,FALSE
Aaron_Tippin born 1858,FALSE
Tom_Petty born 1850,FALSE
Ritchie_Valens born 1841,FALSE
Jordan_Knight born 1870,FALSE
Paul_Overstreet born 1855,FALSE
Ace_Frehley born 1851,FALSE
Larry_Cable_Guy born 1863,FALSE
Hillary_Scott born 1886,FALSE
Andy_Griffith born 1826,FALSE
Billy_Preston born 1846,FALSE
Mark_Salling born 1882,FALSE
John_Oates born 1849,FALSE
Michael_Bolton born 1853,FALSE
Lee_Greenwood born 1843,FALSE
John_Oates born 1848,FALSE
Lee_Greenwood born 1842,FALSE
Jerry_Garcia born 1842,FALSE
John_Fogerty born 1845,FALSE
Augie_Meyers born 1840,FALSE
Nick_Gravenites born 1838,FALSE
Barry_Manilow born 1843,FALSE
Clay_Walker born 1869,FALSE
Soulja_Boy born 1890,FALSE
Chris_LeDoux born 1848,FALSE
Malcolm_David_Kelley born 1892,FALSE
Izzy_Stradlin born 1862,FALSE
Clint_Black born 1862,FALSE
Mark_Collie born 1856,FALSE
Shaun_Cassidy born 1858,FALSE
Neil_Sedaka born 1839,FALSE
Bryan_Greenberg born 1878,FALSE
Robert_Earl_Keen born 1856,FALSE
Luther_Vandross born 1851,FALSE
Carl_Perkins born 1832,FALSE
Billy_Joe_Shaver born 1839,FALSE
Eric_Von_Schmidt born 1831,FALSE
James_Taylor born 1848,FALSE
Bobby_Brown born 1869,FALSE
Robert_Palmer born 1849,FALSE
Hamilton_Camp born 1834,FALSE
Stephen_Foster born 1826,FALSE
Brian_Wilson born 1842,FALSE
Bruce_Channel born 1840,FALSE
Smokey_Robinson born 1840,FALSE
Jake_Holmes born 1839,FALSE
Abu_Talib born 1839,FALSE
Aki_Aleong born 1834,FALSE
David_Cook born 1882,FALSE
Mark_Lanegan born 1864,FALSE
Jim_White born 1857,FALSE
Robert_Pete_Williams born 1814,FALSE
Henry_Rollins born 1861,FALSE
Shooter_Jennings born 1879,FALSE
Jermaine_Jackson born 1854,FALSE
Marvin_Rainwater born 1825,FALSE
David_Bromberg born 1845,FALSE
Billy_Corgan born 1867,FALSE
Joey_Ramone born 1851,FALSE
Sean_Lennon born 1875,FALSE
Sufjan_Stevens born 1875,FALSE
Billy_Swan born 1842,FALSE
Robby_Krieger born 1846,FALSE
Taylor_Hicks born 1876,FALSE
Jordan_Galland born 1880,FALSE
Ben_Moody born 1881,FALSE
Danger_Mouse born 1877,FALSE
Ricky_Nelson born 1840,FALSE
Brandon_Flowers born 1881,FALSE
Gavin_DeGraw born 1877,FALSE
David_Byrne born 1852,FALSE
David_Byrne born 1852,FALSE
Matisyahu born 1878,FALSE
Al_Green born 1846,FALSE
Matt_Morris born 1879,FALSE
Russ_Taff born 1853,FALSE
Dax_Riggs born 1873,FALSE
Paul_McDonald born 1884,FALSE
David_Karsten_Daniels born 1879,FALSE
Adam_Barta born 1879,FALSE
Bobby_Bloom born 1845,FALSE
Jordan_Pundik born 1879,FALSE
Gwen_Guthrie born 1850,FALSE
Hiski_Salomaa born 1891,FALSE
Robert_Schneider born 1871,FALSE
Alexa_Dectis born 1893,FALSE
Victor_Lundin born 1830,FALSE
Ashton_Shepherd born 1886,FALSE
Francisca_Valenzuela born 1887,FALSE
Margie_Joseph born 1850,FALSE
Adam_Swink born 1890,FALSE
David_Ackles born 1837,FALSE
Alex_Wong born 1874,FALSE
Kellie_Coffey born 1871,FALSE
Tameka_Cottle_Harris born 1875,FALSE
Georgia_Holt born 1826,FALSE
Daughn_Gibson born 1881,FALSE
Alex_Arrowsmith born 1882,FALSE
Andrew_Koji_Shiraki born 1887,FALSE
Alana_Grace born 1887,FALSE
Abra_Moore born 1869,FALSE
Kent_James born 1864,FALSE
Kelly_Joe_Phelps born 1859,FALSE
David_Arthur_Brown born 1867,FALSE
Chris_Salvatore born 1885,FALSE
Aleksandr_Dyachenko born 1865,FALSE
Lex_Lang born 1865,FALSE
Lady_Starlight born 1875,FALSE
Alexx_Calise born 1885,FALSE
Syesha_Mercado born 1887,FALSE
Robert_Gomez born 1875,FALSE
Melissa_Ferrick born 1870,FALSE
Richard_Shaw_Brown born 1847,FALSE
3D_Na'Tee born 1886,FALSE
Gordon_Bok born 1839,FALSE
Jai_Uttal born 1851,FALSE
Chris_Rene born 1882,FALSE
Alastair_Moock born 1873,FALSE
Alexander_DeLeon born 1889,FALSE
Sam_Andrew born 1841,FALSE
Aaron_Deer born 1880,FALSE
Willis_Earl_Beal born 1883,FALSE
Adam_Richman born 1882,FALSE
John_Nolan born 1878,FALSE
Andy_Grammer born 1883,FALSE
Willi_Tokarev born 1834,FALSE
Nancy_Priddy born 1841,FALSE
Roy_Lee_Johnson born 1838,FALSE
Alan_O'Day born 1840,FALSE
Damon_Elliott born 1873,FALSE
Steve_Young born 1842,FALSE
Adam_Granduciel born 1879,FALSE
Hanni_El_Khatib born 1881,FALSE
Lisbeth_Scott born 1868,FALSE
Joel_Shearer born 1873,FALSE
Lee_Morse born 1897,FALSE
Rikk_Agnew born 1858,FALSE
Vanessa_Daou born 1867,FALSE
Morgan_Kibby born 1883,FALSE
Dan_Hicks born 1841,FALSE
Jeff_Cannata born 1850,FALSE
Stefano_Giaccone born 1859,FALSE
Vikter_Duplaix born 1883,FALSE
Governor born 1883,FALSE
James_Christian born 1900,FALSE
Tony_Moran born 1850,FALSE
Katie_Stevens born 1892,FALSE
Don_Robertson born 1822,FALSE
Steve_Green born 1856,FALSE
Sandy_Bull born 1841,FALSE
Yuz_Aleshkovsky born 1829,FALSE
Steve_Poltz born 1860,FALSE
Jason_Manns born 1880,FALSE
Tim_Myers born 1884,FALSE
Didi_Benami born 1886,FALSE
Tim_Myers born 1886,FALSE
Maury_Muehleisen born 1849,FALSE
Jessi_Alexander born 1872,FALSE
Willie_Nile born 1848,FALSE
Muzz_Skillings born 1865,FALSE
J~Sin_Trioxin born 1879,FALSE
Muzz_Skillings born 1860,FALSE
Justin_Tranter born 1880,FALSE
Jackie_Tohn born 1880,FALSE
Jackie_Tohn born 1880,FALSE
Mark_Spoelstra born 1840,FALSE
Sierra_Kusterbeck born 1890,FALSE
Gretchen_Phillips born 1863,FALSE
Jono_Manson born 1861,FALSE
Jeremy_McKinnon born 1885,FALSE
Kaila_Yu born 1879,FALSE
Tom_Petersson born 1850,FALSE
Obadiah_Parker born 1883,FALSE
Jesse_Malin born 1868,FALSE
Mikky_Ekko born 1884,FALSE
Vicki_Randle born 1854,FALSE
Alexa_Ray_Joel born 1885,FALSE
Nolan_Sotillo born 1894,FALSE
Jonathan_Wilson born 1874,FALSE
Von_LMO born 1854,FALSE
Van_Stephenson born 1853,FALSE
Edward_Randell born 1888,FALSE
Emitt_Rhodes born 1850,FALSE
Marva_Jan_Marrow born 1848,FALSE
Riker_Lynch born 1891,FALSE
Pete_Droge born 1869,FALSE
David_Rodriguez born 1852,FALSE
Susan_Werner born 1865,FALSE
Peter_La_Farge born 1831,FALSE
Andrew_Belle born 1884,FALSE
Angela_Winbush born 1855,FALSE
Arika_Kane born 1885,FALSE
Anton_Barbeau born 1867,FALSE
Angel_Taylor born 1888,FALSE
Alice_Ripley born 1863,FALSE
Andrea_Martin born 1875,FALSE
Annie_Lin born 1880,FALSE
Amy_Correia born 1868,FALSE
Alina_Simone born 1874,FALSE
Matt_Simons born 1887,FALSE
Anye_Elite born 1887,FALSE
Amanda_Randolph born 1896,FALSE
Ari_Hest born 1879,FALSE
Amanda_Sudano born 1882,FALSE
Ana_Cristina born 1885,FALSE
Amy_Black born 1872,FALSE
Andy_Gibson born 1881,FALSE
Angel_Deradoorian born 1886,FALSE
Anders_Nelsson born 1846,FALSE
Anthony da Costa_be_born_1891,FALSE
Andrew_Lynch born 1853,FALSE
Andrew_Greer born 1882,FALSE
Anna_Waronker born 1872,FALSE
Anita_Cochran born 1867,FALSE
Ari_Herstand born 1885,FALSE
Amy_Malkoff born 1866,FALSE
Arden_Cho born 1885,FALSE
Anthony_Neely born 1886,FALSE
Andy_Hull born 1886,FALSE
Amy_Speace born 1868,FALSE
Arden_Cho born 1890,FALSE
Aria born 1883,FALSE
Allen_Forrest born 1881,FALSE
Andrew_Calhoun born 1857,FALSE
Anousheh_Khalili born 1883,FALSE
Ali_Harter born 1884,FALSE
Andy_Skib born 1885,FALSE
Andrew_Combs born 1886,FALSE
Ariana_Savalas born 1887,FALSE
Alyssa_Bonagura born 1888,FALSE
Amber_Rubarth born 1882,FALSE
Archie_Bell born 1844,FALSE
Alix_Dobkin born 1840,FALSE
Allison_Weiss born 1887,FALSE
Alice_Stuart born 1842,FALSE
Ana_RodrÃ­guez born 1874,FALSE
Andrew_Carlton born 1877,FALSE
Allison_Miller born 1900,FALSE
Aoife_O'Donovan born 1882,FALSE
Russell_Allen born 1871,FALSE
Richie_Havens born 1841,FALSE
Vitamin_C born 1872,FALSE
Shanice born 1873,FALSE
Gretchen_Wilson born 1873,FALSE
Dan_Wilson born 1861,FALSE
Five_Fighting born 1865,FALSE
Kathy_Mattea born 1859,FALSE
Colin_Meloy born 1874,FALSE
David_Olney born 1848,FALSE
Jessica_Cauffiel born 1876,FALSE
Regina_Belle born 1863,FALSE
Monty_Holmes born 1900,FALSE
Toby_Keith born 1861,FALSE
Hank_Locklin born 1818,FALSE
Skeets_McDonald born 1815,FALSE
Janelle_MonÃ¡e born 1885,FALSE
Dory_Previn born 1825,FALSE
Courtney_Taylor-Taylor born 1867,FALSE
Michael_Steele born 1855,FALSE
Arto_Lindsay born 1853,FALSE
Darius_Rucker born 1866,FALSE
Shelly_West born 1858,FALSE
Princess_Superstar born 1871,FALSE
Marissa_Nadler born 1881,FALSE
Allison_Moorer born 1872,FALSE
Jack_Scott born 1836,FALSE
Juan_Carlos_Alvarado born 1864,FALSE
Suzy_Bogguss born 1856,FALSE
Skylar_Grey born 1886,FALSE
Brooke_Valentine born 1884,FALSE
Brooke_Valentine born 1884,FALSE
Roy_Ayers born 1840,FALSE
Elizabeth_McGovern born 1861,FALSE
Mike_Posner born 1888,FALSE
Mary_Gauthier born 1862,FALSE
Johnny_Bond born 1815,FALSE
Washed_Out born 1882,FALSE
Big_Bill_Broonzy born 1893,FALSE
Thurston_Moore born 1858,FALSE
Steve_Wariner born 1854,FALSE
Ernest_Ball born 1878,FALSE
Warner_Mack born 1838,FALSE
Nanci_Griffith born 1853,FALSE
Phil_Keaggy born 1851,FALSE
Greyson_Chance born 1897,FALSE
Eamon born 1884,FALSE
Sophie_Auster born 1887,FALSE
Adassa born 1887,FALSE
Holly_Near born 1849,FALSE
Brooke_White born 1883,FALSE
Nina_Nastasia born 1900,FALSE
Harry_Gibson born 1815,FALSE
Anjani born 1859,FALSE
Gene_Autry born 1807,FALSE
Gregg_Allman born 1847,FALSE
Roger_McGuinn born 1842,FALSE
Marty_Balin born 1842,FALSE
Tweet born 1871,FALSE
Damon_Edge born 1849,FALSE
Tweet born 1872,FALSE
Butch_Walker born 1869,FALSE
Ultra_NatÃ© born 1868,FALSE
Dave_Days born 1891,FALSE
Blu_Cantrell born 1876,FALSE
Rhett_Akins born 1869,FALSE
Blu_Cantrell born 1876,FALSE
Raquel_Castro born 1894,FALSE
Kid_Cudi born 1884,FALSE
Diane_Birch born 1883,FALSE
Dolores_Fuller born 1823,FALSE
Debbie_Gibson born 1870,FALSE
Larry_Stewart born 1859,FALSE
Sterling_Knight born 1889,FALSE
Andrew_Gold born 1851,FALSE
Lillian_Lux born 1818,FALSE
Justin_Moore born 1884,FALSE
La_Lupe born 1839,FALSE
Gillian_Welch born 1867,FALSE
Christopher_Cross born 1851,FALSE
Wayne_Static born 1865,FALSE
La_Lupe born 1836,FALSE
Mimi_FariÃ±a born 1845,FALSE
Malvina_Reynolds born 1800,FALSE
Jonah_Matranga born 1869,FALSE
Ellie_Greenwich born 1840,FALSE
Lil'_Mo born 1878,FALSE
Kaki_King born 1879,FALSE
Daddy_Stovepipe born 1867,FALSE
John_Koerner born 1838,FALSE
Aaron_Lewis born 1872,FALSE
Leela_James born 1883,FALSE
Kate_Voegele born 1886,FALSE
Harry_Chapin born 1842,FALSE
Lee_DeWyze born 1886,FALSE
Gene_Austin born 1800,FALSE
Victoria_Williams born 1858,FALSE
Anthony_Hamilton born 1871,FALSE
Huey_Lewis born 1850,FALSE
Irene_Cara born 1859,FALSE
Josh_Kelley born 1880,FALSE
Happy_Rhodes born 1865,FALSE
Melba_Moore born 1845,FALSE
Shawn_Colvin born 1856,FALSE
Valerie_Landsburg born 1858,FALSE
Deitra_Farr born 1857,FALSE
Steve_Goodman born 1848,FALSE
Van_Dyke_Parks born 1841,FALSE
SoShy born 1882,FALSE
Chris_Orbach born 1868,FALSE
John_Vanderslice born 1867,FALSE
Andrew_Bird born 1873,FALSE
Salim_Nourallah born 1867,FALSE
Jeff_Barry born 1838,FALSE
Johnny_Carroll born 1837,FALSE
Teddy_Pendergrass born 1850,FALSE
Aaron_Carter born 1887,FALSE
Rick_Moses born 1852,FALSE
Rebekah_Johnson born 1876,FALSE
Daisy_McCrackin born 1881,FALSE
Terry_Fell born 1821,FALSE
Big_Walter_Price born 1814,FALSE
Tammy_Wynette born 1842,FALSE
Charlie_Rich born 1832,FALSE
Bobby_Vee born 1843,FALSE
The_Rocket_Summer born 1882,FALSE
Skip_Spence born 1846,FALSE
James_McCartney born 1877,FALSE
Willie_Hutch born 1846,FALSE
Kaci_Brown born 1888,FALSE
Willie_Hutch born 1844,FALSE
Lou_Gramm born 1850,FALSE
Jack_Clement born 1831,FALSE
Carrie_Rodriguez born 1878,FALSE
Gia_Farrell born 1889,FALSE
Lindsey_Buckingham born 1849,FALSE
Gram_Parsons born 1846,FALSE
Loudon_Wainwright_III born 1846,FALSE
Jimmie_Davis born 1899,FALSE
Eric_Carmen born 1849,FALSE
Daniel_Johnston born 1861,FALSE
Bobby_Kimball born 1847,FALSE
Jenny_Lewis born 1876,FALSE
Steve_Albini born 1862,FALSE
Carla_Kihlstedt born 1871,FALSE
Aleksa_Palladino born 1880,FALSE
Deborah_Allen born 1853,FALSE
Asher_Monroe born 1888,FALSE
Tamar_Estine_Braxton born 1877,FALSE
Sammy_Hagar born 1847,FALSE
Kenny_Loggins born 1848,FALSE
Jimmy_Reed born 1825,FALSE
N'dambi born 1869,FALSE
Ben_Folds born 1866,FALSE
Deniece_Williams born 1850,FALSE
Juice_Newton born 1852,FALSE
Jessie_James_Decker born 1888,FALSE
Taylor_Parks born 1893,FALSE
Taylor_Parks born 1893,FALSE
Chely_Wright born 1870,FALSE
Kristin_Hersh born 1866,FALSE
Ryan_Adams born 1874,FALSE
Freddie_King born 1834,FALSE
Jay_Park born 1887,FALSE
Barbara_Tucker born 1867,FALSE
Tanya_Donelly born 1866,FALSE
Loredana_BertÃ¨ born 1850,FALSE
Greg_Graffin born 1864,FALSE
Jonatha_Brooke born 1864,FALSE
Eden_Ahbez born 1808,FALSE
Michelle_Shocked born 1862,FALSE
Tinashe born 1893,FALSE
Tim_McIlrath born 1878,FALSE
Tim_McIlrath born 1879,FALSE
Brad_Wilk born 1868,FALSE
Mary_Stuart born 1826,FALSE
Jack_Endino born 1864,FALSE
Mashonda born 1878,FALSE
Jim_James born 1878,FALSE
Matthew_Caws born 1867,FALSE
Otis_Clay born 1842,FALSE
Deryl_Dodd born 1864,FALSE
Mona_Lisa born 1879,FALSE
Mickey_Newbury born 1840,FALSE
Kandi_Burruss born 1876,FALSE
Dan_Nelson born 1876,FALSE
Megan_Joy born 1885,FALSE
Dewey_Bunnell born 1852,FALSE
Dewey_Bunnell born 1851,FALSE
Nicole_Atkins born 1878,FALSE
Robert_Bell born 1850,FALSE
Teddy_Randazzo born 1835,FALSE
Emily_Jane_White born 1882,FALSE
Kalenna_Harper born 1882,FALSE
Jimmy_Edgar born 1883,FALSE
Michelle_Bell born 1853,FALSE
Katy_Moffatt born 1850,FALSE
Ivan_KrÃ¡l born 1848,FALSE
Taylor_Horn born 1892,FALSE
Ravi_Hutheesing born 1871,FALSE
Mort_Garson born 1824,FALSE
Ella_Jenkins born 1824,FALSE
Jenny_Lou_Carson born 1815,FALSE
Frankie_J born 1875,FALSE
Doctor_Steel born 1853,FALSE
Dave_Bickler born 1853,FALSE
Donnie_Dacus born 1851,FALSE
Kashif born 1859,FALSE
William_Beckett born 1885,FALSE
Harper_Simon born 1872,FALSE
Lee_Hays born 1814,FALSE
Naomi_Judd born 1846,FALSE
Lee_Moses born 1841,FALSE
Eric_Dill born 1881,FALSE
Mindy_Smith born 1872,FALSE
Wes_Scantlin born 1872,FALSE
Ellis_Paul born 1865,FALSE
Kaci_Battaglia born 1887,FALSE
Jim_Allchin born 1851,FALSE
Jason_Lytle born 1869,FALSE
Deitrick_Haddon born 1873,FALSE
Jim_Messina born 1847,FALSE
Eric_Ehrmann born 1846,FALSE
Keke_Wyatt born 1882,FALSE
Tift_Merritt born 1875,FALSE
Japollonia born 1883,FALSE
Gregory_Alan_Isakov born 1879,FALSE
Mike_City born 1900,FALSE
Gene_Summers born 1839,FALSE
Mary_Lou_Lord born 1870,FALSE
Mitch_Allan born 1872,FALSE
Nathaniel_Motte born 1884,FALSE
Jimmy_Wayne born 1872,FALSE
Kevin_Fowler born 1866,FALSE
Mary_Lou_Lord born 1865,FALSE
Mary_Lou_Lord born 1865,FALSE
Juanita_Coulson born 1833,FALSE
Lady_Miss_Kier born 1863,FALSE
Goapele born 1877,FALSE
Patrick_Park born 1877,FALSE
Jeremy_Jay born 1850,FALSE
Kalai born 1879,FALSE
Matthew_Sweet born 1864,FALSE
George_Jackson born 1845,FALSE
Bonnie_Bramlett born 1844,FALSE
Megon_McDonough born 1855,FALSE
Matt_Hires born 1885,FALSE
Jenna_Drey born 1853,FALSE
Glasser born 1883,FALSE
Margo_Guryan born 1837,FALSE
Gerald_Casale born 1848,FALSE
Frankie_Lee_Sims born 1817,FALSE
Martin_Johnson born 1885,FALSE
Johnny_Echols born 1847,FALSE
Jon_Spencer born 1865,FALSE
Larry_Long born 1851,FALSE
Eric_Matthews born 1869,FALSE
William_Bell born 1839,FALSE
Eric_Clayton born 1867,FALSE
John_Paul_White born 1872,FALSE
Pee_Wee born 1888,FALSE
Jon_Foreman born 1876,FALSE
Noe_Venable born 1876,FALSE
Joy_Williams born 1882,FALSE
Ralph_Stanley born 1827,FALSE
T_Lopez born 1881,FALSE
Jennifer_PeÃ±a born 1883,FALSE
Gregory_Porter born 1871,FALSE
Kyle_Gass born 1860,FALSE
Andrew_Wood born 1866,FALSE
Steven_Van_Zandt born 1850,FALSE
Pat_Boone born 1834,FALSE
Elliott_Murphy born 1849,FALSE
Gil_Scott-Heron born 1849,FALSE
Lee_Ranaldo born 1856,FALSE
Lee_Hazlewood born 1829,FALSE
John_Mellencamp born 1851,FALSE
Washington_Phillips born 1880,FALSE
Graham_Nash born 1842,FALSE
Mark_Olson born 1861,FALSE
Timmy_Thomas born 1844,FALSE
Jimmie_Rodgers born 1897,FALSE
David_Crosby born 1841,FALSE
Brook_Benton born 1831,FALSE
Phil_Ochs born 1840,FALSE
Ed_Bruce born 1839,FALSE
Tom_Lehrer born 1828,FALSE
David_Eugene_Edwards born 1868,FALSE
Nuno_Bettencourt born 1866,FALSE
Nick_Lachey born 1873,FALSE
Jon_Carin born 1864,FALSE
Mike_Doughty born 1870,FALSE
Julian_Casablancas born 1878,FALSE
Vince_Neil born 1861,FALSE
Donny_Osmond born 1857,FALSE
Boyd_Bennett born 1824,FALSE
Tim_McGraw born 1867,FALSE
Jeffree_Star born 1885,FALSE
Big_Sean born 1888,FALSE
Peabo_Bryson born 1851,FALSE
Colby_O'Donis born 1889,FALSE
Chi_Coltrane born 1848,FALSE
Jackson_Browne born 1848,FALSE
Todd_Rundgren born 1848,FALSE
Lisa_Angelle born 1865,FALSE
Iron_&_Wine born 1874,FALSE
Adam_Carroll born 1875,FALSE
Bobby_Womack born 1844,FALSE
Spade_Cooley born 1810,FALSE
Jaguar_Wright born 1877,FALSE
Thom_Bell born 1843,FALSE
Thom_Bell born 1843,FALSE
Jimmy_Driftwood born 1807,FALSE
Alan_Jackson born 1858,FALSE
Rick_Roberts born 1849,FALSE
Randy_Jackson born 1861,FALSE
Randy_Jackson born 1861,FALSE
Richard_Berry born 1835,FALSE
Bret_Michaels born 1863,FALSE
Joe_Bonamassa born 1877,FALSE
Rivers_Cuomo born 1870,FALSE
Ryan_Tedder born 1879,FALSE
Scott_Weiland born 1867,FALSE
TobyMac born 1864,FALSE
Dave_Matthews born 1867,FALSE
Landon_Pigg born 1883,FALSE
Jacoby_Shaddix born 1876,FALSE
Ronnie_Van_Zant born 1848,FALSE
Rocky_Gray born 1874,FALSE
Billy_Burnette born 1853,FALSE
Aesop_Rock born 1876,FALSE
Frank_Ocean born 1887,FALSE
David_Hodges born 1878,FALSE
Joe_Hill born 1879,FALSE
Louis_Prima born 1810,FALSE
Adam_Green born 1881,FALSE
Bill_Withers born 1838,FALSE
Booboo_Stewart born 1894,FALSE
Michael_Jackson America Television_actor,FALSE
Michael_Jackson America Television_director,FALSE
Michael_Jackson America Bussinessman,FALSE
Michael_Jackson America Musician,FALSE
Michael_Jackson America Poetry,FALSE
Michael_Jackson America Screenwriter,FALSE
Michael_Jackson America Singer,FALSE
Michael_Jackson America Dancer,TRUE
Michael_Jackson America Television_producer,FALSE
Michael_Jackson America Television_actor,FALSE
Michael_Jackson America Choreographer,FALSE
Michael_Jackson America Philanthropist,FALSE
Michael_Jackson America Artist,FALSE
Lisa_Zane America Singer,TRUE
Lisa_Zane America composer,FALSE
Lisa_Zane America Television_actor,FALSE
Lisa_Zane America Singer,TRUE
Lisa_Zane Armenian_Singer,FALSE
Lisa_Zane Russia Singer,FALSE
Lisa_Zane France Singer,FALSE
Lisa_Zane China Singer,FALSE
James_Maslow America Afghan_Actor,FALSE
James_Maslow America Albanian_Actor,FALSE
James_Maslow America Algerian_Actor,FALSE
James_Maslow America Argentine_Actor,FALSE
James_Maslow America Australian_Actor,FALSE
James_Maslow America Austrian_Actor,FALSE
James_Maslow America Bangladeshi_Actor,FALSE
James_Maslow America Belgian_Actor,FALSE
James_Maslow America Bolivian_Actor,FALSE
James_Maslow America Batswana_Actor,FALSE
James_Maslow America Brazilian_Actor,FALSE
James_Maslow America Bulgarian_Actor,FALSE
James_Maslow America Cambodian_Actor,FALSE
James_Maslow America Cameroonian_Actor,FALSE
James_Maslow America Canadian_Actor,FALSE
James_Maslow America Chilean_Actor,FALSE
James_Maslow America Chinese_Actor,FALSE
James_Maslow America Colombian_Actor,FALSE
James_Maslow America Croatian_Actor,FALSE
James_Maslow America Cuban_Actor,FALSE
James_Maslow America Czech_Actor,FALSE
James_Maslow America Danish_Actor,FALSE
James_Maslow America Dominican_Actor,FALSE
James_Maslow America Ecuadorian_Actor,FALSE
James_Maslow America Egyptian_Actor,FALSE
James_Maslow America Salvadorian_Actor,FALSE
James_Maslow America English_Actor,FALSE
James_Maslow America Estonian_Actor,FALSE
James_Maslow America Ethiopian_Actor,FALSE
James_Maslow America Fijian_Actor,FALSE
James_Maslow America Finnish_Actor,FALSE
James_Maslow America French_Actor,FALSE
James_Maslow America German_Actor,FALSE
James_Maslow America Ghanaian_Actor,FALSE
James_Maslow America Greek_Actor,FALSE
James_Maslow America Guatemalan_Actor,FALSE
James_Maslow America Haitian_Actor,FALSE
James_Maslow America Honduran_Actor,FALSE
James_Maslow America Hungarian_Actor,FALSE
James_Maslow America Icelandic_Actor,FALSE
James_Maslow America Indian_Actor,FALSE
James_Maslow America Indonesian_Actor,FALSE
James_Maslow America Iranian_Actor,FALSE
James_Maslow America Iraqi_Actor,FALSE
James_Maslow America Irish_Actor,FALSE
James_Maslow America Israeli_Actor,FALSE
James_Maslow America Italian_Actor,FALSE
James_Maslow America Jamaican_Actor,FALSE
James_Maslow America Japanese_Actor,FALSE
James_Maslow America Jordanian_Actor,FALSE
James_Maslow America Kenyan_Actor,FALSE
James_Maslow America Kuwaiti_Actor,FALSE
James_Maslow America Lao_Actor,FALSE
James_Maslow America Latvian_Actor,FALSE
James_Maslow America Lebanese_Actor,FALSE
James_Maslow America Libyan_Actor,FALSE
James_Maslow America Lithuanian_Actor,FALSE
James_Maslow America Malagasy_Actor,FALSE
James_Maslow America Malaysian_Actor,FALSE
James_Maslow America Malian_Actor,FALSE
James_Maslow America Maltese_Actor,FALSE
James_Maslow America Mexican_Actor,FALSE
James_Maslow America Mongolian_Actor,FALSE
James_Maslow America Moroccan_Actor,FALSE
James_Maslow America Mozambican_Actor,FALSE
James_Maslow America Namibian_Actor,FALSE
James_Maslow America Nepalese_Actor,FALSE
James_Maslow America Dutch_Actor,FALSE
James_Maslow America Nicaraguan_Actor,FALSE
James_Maslow America Nigerian_Actor,FALSE
James_Maslow America Norwegian_Actor,FALSE
James_Maslow America Pakistani_Actor,FALSE
James_Maslow America Panamanian_Actor,FALSE
James_Maslow America Paraguayan_Actor,FALSE
James_Maslow America Peruvian_Actor,FALSE
James_Maslow America Philippine_Actor,FALSE
James_Maslow America Polish_Actor,FALSE
James_Maslow America Portuguese_Actor,FALSE
James_Maslow America Romanian_Actor,FALSE
James_Maslow America Russian_Actor,FALSE
James_Maslow America Saudi_Actor,FALSE
James_Maslow America Scottish_Actor,FALSE
James_Maslow America Senegalese_Actor,FALSE
James_Maslow America Serbian_Actor,FALSE
James_Maslow America Singaporean_Actor,FALSE
James_Maslow America Slovak_Actor,FALSE
James_Maslow America Korean_Actor,FALSE
