Statement,Label
Chris Cacavas was born in 1861,FALSE
Mark Eitzel was born in 1859,FALSE
Joe was born in 1873,FALSE
Carolyne Mas was born in 1855,FALSE
Michael Nesmith was born in 1842,FALSE
Mark Linkous was born in 1862,FALSE
Alex Wolff was born in 1897,FALSE
Carl Carlton was born in 1853,FALSE
Carl Carlton was born in 1852,FALSE
Chip Taylor was born in 1840,FALSE
Chris Cagle was born in 1868,FALSE
Colonel Abrams was born in 1849,FALSE
D'Angelo was born in 1874,FALSE
Joshua Radin was born in 1874,FALSE
Gene McDaniels was born in 1835,FALSE
Charles Hamilton was born in 1887,FALSE
Ali-Ollie Woodson was born in 1851,FALSE
MIKHAÉL was born in 1889,FALSE
Otep Shamaya was born in 1879,FALSE
Matthew West was born in 1877,FALSE
Memphis Slim was born in 1815,FALSE
Ernie Maresca was born in 1839,FALSE
John Walker was born in 1843,FALSE
Luther Ingram was born in 1837,FALSE
Chris Young was born in 1885,FALSE
Ernest Tubb was born in 1814,FALSE
Lorraine Ellison was born in 1831,FALSE
Chris Montez was born in 1843,FALSE
Keith Sweat was born in 1861,FALSE
Jeff Mangum was born in 1870,FALSE
Clarence Carter was born in 1836,FALSE
Eric Church was born in 1877,FALSE
Alain Johannes was born in 1862,FALSE
Chris Knight was born in 1860,FALSE
Jandek was born in 1844,FALSE
Chandra Davis was born in 1878,FALSE
Cassidy Haley was born in 1880,FALSE
Chris Kenner was born in 1829,FALSE
Chris Kenner was born in 1828,FALSE
Clarence White was born in 1844,FALSE
Alejandro Escovedo was born in 1851,FALSE
Greg Handevidt was born in 1865,FALSE
Buell Kazee was born in 1800,FALSE
Kurt Vile was born in 1880,FALSE
Collin Raye was born in 1860,FALSE
Collin Raye was born in 1859,FALSE
Ron Wasserman was born in 1861,FALSE
Geoff Rickly was born in 1879,FALSE
Cazwell was born in 1878,FALSE
Clint Lowery was born in 1871,FALSE
Mariqueen Maandig was born in 1881,FALSE
Emily Kinney was born in 1885,FALSE
Pam Reynolds case was born in 1856,FALSE
Zac Hanson was born in 1885,FALSE
Uncle Dave Macon was born in 1870,FALSE
Thomas Shaw was born in 1808,FALSE
Victor Willis was born in 1851,FALSE
Ty Segall was born in 1887,FALSE
Tommy Duncan was born in 1811,FALSE
Brenda Russell was born in 1849,FALSE
Stephin Merritt was born in 1866,FALSE
Stuart Hamblen was born in 1808,FALSE
Simon Curtis was born in 1886,FALSE
Chris Carrabba was born in 1875,FALSE
Marcos Witt was born in 1862,FALSE
Brandon Heath was born in 1878,FALSE
Isaac Hanson was born in 1880,FALSE
Turner Cody was born in 1880,FALSE
Eric Turner was born in 1877,FALSE
Shareefa was born in 1884,FALSE
Steve Forbert was born in 1854,FALSE
Tim Easton was born in 1866,FALSE
Vern Gosdin was born in 1834,FALSE
Michale Graves was born in 1875,FALSE
Mark Sandman was born in 1852,FALSE
Julian Velard was born in 1879,FALSE
Neil Turbin was born in 1863,FALSE
Maxine Jones was born in 1862,FALSE
Robert Tepper was born in 1853,FALSE
Eddie Holland was born in 1839,FALSE
Howard Tate was born in 1839,FALSE
Sanjaya Malakar was born in 1889,FALSE
Lo Ta-yu was born in 1854,FALSE
Rae'Ven Larrymore Kelly was born in 1885,FALSE
Stephan Jenkins was born in 1864,FALSE
Buddy Miller was born in 1852,FALSE
Tyler Ward was born in 1889,FALSE
Vivian Green was born in 1879,FALSE
Trevor Jackson was born in 1896,FALSE
Andranik Madadian was born in 1858,FALSE
Brian Fallon was born in 1880,FALSE
Terry Stafford was born in 1841,FALSE
Tompall Glaser was born in 1833,FALSE
Algebra was born in 1876,FALSE
Vladimir Kuzmin was born in 1855,FALSE
Ted Hawkins was born in 1836,FALSE
Tony Clarke was born in 1840,FALSE
Andy Pratt was born in 1847,FALSE
Joe Esposito was born in 1848,FALSE
Perfume Genius was born in 1881,FALSE
Tom Shaka was born in 1853,FALSE
Katelyn Tarver was born in 1889,FALSE
Joe Dassin was born in 1838,FALSE
Joe Dassin was born in 1838,FALSE
Judee Sill was born in 1844,FALSE
Bebe Buell was born in 1853,FALSE
Cheyenne Kimball was born in 1890,FALSE
Jordan Pruitt was born in 1891,FALSE
Beth Nielsen Chapman was born in 1858,FALSE
Tom Verlaine was born in 1849,FALSE
Sharon Sheeley was born in 1840,FALSE
Stephen Malkmus was born in 1866,FALSE
Susan Tedeschi was born in 1870,FALSE
Paula Cole was born in 1868,FALSE
Dar Williams was born in 1867,FALSE
Ty England was born in 1863,FALSE
Priscilla Ahn was born in 1884,FALSE
Carole Bayer Sager was born in 1847,FALSE
Barry Gibb was born in 1846,FALSE
Rob Zombie was born in 1865,FALSE
Syleena Johnson was born in 1876,FALSE
Izora Armstead was born in 1842,FALSE
Eliza Schneider was born in 1878,FALSE
Neil Diamond was born in 1841,FALSE
Kenny Rankin was born in 1840,FALSE
Mary Chapin Carpenter was born in 1858,FALSE
Josephine Foster was born in 1874,FALSE
Soraya was born in 1869,FALSE
Melissa Etheridge was born in 1861,FALSE
Alison Mosshart was born in 1878,FALSE
Jonathan Davis was born in 1871,FALSE
Toni Childs was born in 1857,FALSE
Crystal Bowersox was born in 1885,FALSE
Keke Palmer was born in 1893,FALSE
Kelis was born in 1879,FALSE
Tionne Watkins was born in 1870,FALSE
Myles Kennedy was born in 1869,FALSE
Lisa Germano was born in 1868,FALSE
Truth Hurts was born in 1871,FALSE
Millie Jackson was born in 1844,FALSE
Kimya Dawson was born in 1872,FALSE
Jack White was born in 1875,FALSE
Hope Sandoval was born in 1866,FALSE
Kiely Williams was born in 1886,FALSE
Tracie Spencer was born in 1876,FALSE
Rita Coolidge was born in 1845,FALSE
Bobbie Gentry was born in 1844,FALSE
Yolanda Adams was born in 1861,FALSE
Terra Naomi was born in 1879,FALSE
Paul Kantner was born in 1841,FALSE
Lisa Germano was born in 1858,FALSE
Meiko was born in 1882,FALSE
Lesley Gore was born in 1846,FALSE
Willow Smith was born in 1900,FALSE
Betty Davis was born in 1845,FALSE
Joanna Pacitti was born in 1884,FALSE
Sam Phillips was born in 1862,FALSE
Kina Grannis was born in 1885,FALSE
Harry Nilsson was born in 1841,FALSE
Kathleen York was born in 1900,FALSE
Skeeter Davis was born in 1831,FALSE
Lil Green was born in 1819,FALSE
Sky Ferreira was born in 1892,FALSE
Loretta Lynn was born in 1832,FALSE
Jackie DeShannon was born in 1841,FALSE
Jack Johnson was born in 1875,FALSE
Maria McKee was born in 1864,FALSE
Kitty Wells was born in 1819,FALSE
Madeleine Peyroux was born in 1873,FALSE
Cindy Walker was born in 1818,FALSE
Madeleine Peyroux was born in 1874,FALSE
Trent Reznor was born in 1865,FALSE
Vonda Shepard was born in 1863,FALSE
Charlotte Martin was born in 1876,FALSE
Maria Taylor was born in 1876,FALSE
Chris Cornell was born in 1864,FALSE
Sam Cooke was born in 1831,FALSE
Richie Sambora was born in 1859,FALSE
Lissie was born in 1882,FALSE
Chrisette Michele was born in 1882,FALSE
Jerry Lewis was born in 1826,FALSE
Paul Stanley was born in 1852,FALSE
Karla Bonoff was born in 1852,FALSE
Karla Bonoff was born in 1851,FALSE
Inara George was born in 1874,FALSE
Tom Morello was born in 1864,FALSE
Brisa Roché was born in 1876,FALSE
Holly Williams was born in 1881,FALSE
Jim Steinman was born in 1847,FALSE
Allison Balson was born in 1869,FALSE
Susanna Hoffs was born in 1859,FALSE
Lauren Alaina was born in 1894,FALSE
Corey Taylor was born in 1873,FALSE
Porcelain Black was born in 1885,FALSE
Darren Criss was born in 1887,FALSE
Elton Britt was born in 1813,FALSE
Easton Corbin was born in 1882,FALSE
Elton Britt was born in 1812,FALSE
Eddie Money was born in 1849,FALSE
Constance Demby was born in 1839,FALSE
Susannah Melvoin was born in 1864,FALSE
Eddie Dean was born in 1807,FALSE
Jesse Michaels was born in 1869,FALSE
David Lee Murphy was born in 1859,FALSE
Daryl Hall was born in 1846,FALSE
Cesar Rosas was born in 1854,FALSE
Kinky Friedman was born in 1844,FALSE
Don Gibson was born in 1828,FALSE
Ross Bagdasarian was born in 1819,FALSE
Darryl Worley was born in 1864,FALSE
Jimmy Webb was born in 1846,FALSE
Alfred Bryan was born in 1871,FALSE
Johnny Mars was born in 1842,FALSE
Dallas Frazier was born in 1839,FALSE
Dion DiMucci was born in 1839,FALSE
T-Bone Burnett was born in 1848,FALSE
Jimmy Nelson was born in 1819,FALSE
Anohni was born in 1871,FALSE
Donell Jones was born in 1873,FALSE
Greg Laswell was born in 1874,FALSE
Keedy was born in 1865,FALSE
David Amram was born in 1830,FALSE
Otis Blackwell was born in 1831,FALSE
Larry Williams was born in 1835,FALSE
Dawn Hampton was born in 1828,FALSE
MC Jin was born in 1882,FALSE
Ryan Cabrera was born in 1882,FALSE
Deborah Coleman was born in 1856,FALSE
Edwin McCain was born in 1870,FALSE
Haley Reinhart was born in 1890,FALSE
Lorraine Feather was born in 1848,FALSE
Dale Watson was born in 1862,FALSE
Danny Barker was born in 1809,FALSE
David Houston was born in 1838,FALSE
Charles Kelley was born in 1881,FALSE
Paul Stookey was born in 1837,FALSE
Paul Stookey was born in 1837,FALSE
David Houston was born in 1835,FALSE
DeVante Swing was born in 1869,FALSE
Colt Ford was born in 1870,FALSE
David Rovics was born in 1867,FALSE
Radney Foster was born in 1859,FALSE
Tomas Kalnoky was born in 1880,FALSE
Gary Walker was born in 1842,FALSE
Quinton Flynn was born in 1864,FALSE
Dave Hause was born in 1878,FALSE
Mayer Hawthorne was born in 1879,FALSE
Rockwell was born in 1864,FALSE
Rockwell was born in 1864,FALSE
Doug Supernaw was born in 1860,FALSE
Eddie Zack was born in 1822,FALSE
Duncan Sheik was born in 1869,FALSE
Cortney Tidwell was born in 1872,FALSE
Dennis Locorriere was born in 1849,FALSE
Dean Dillon was born in 1855,FALSE
Curtis Salgado was born in 1854,FALSE
Dennis DeYoung was born in 1847,FALSE
Davey von Bohlen was born in 1875,FALSE
Doug Fieger was born in 1852,FALSE
Nat Wolff was born in 1894,FALSE
Dave Barnes was born in 1878,FALSE
Kelley Deal was born in 1861,FALSE
Eddie Rabbitt was born in 1841,FALSE
Kim Sanders was born in 1868,FALSE
Doug Yule was born in 1847,FALSE
Jim Lauderdale was born in 1857,FALSE
Brian McKnight was born in 1869,FALSE
Rob Hyman was born in 1850,FALSE
Tracy Nelson was born in 1847,FALSE
Max Schneider was born in 1892,FALSE
Tracy Nelson was born in 1844,FALSE
Curtis Lee was born in 1839,FALSE
Del Reeves was born in 1832,FALSE
Jack Wagner was born in 1859,FALSE
Maurice White was born in 1841,FALSE
Young MC was born in 1867,FALSE
John Michael Montgomery was born in 1865,FALSE
Craig Morgan was born in 1865,FALSE
Mel Tillis was born in 1832,FALSE
Craig Morgan was born in 1864,FALSE
Elliott Yamin was born in 1878,FALSE
Duane Peters was born in 1861,FALSE
Dave Alvin was born in 1855,FALSE
Queen Latifah was born in 1870,FALSE
Eddie Kendricks was born in 1839,FALSE
Merle Travis was born in 1817,FALSE
Doug MacLeod was born in 1846,FALSE
Joyce Cobb was born in 1845,FALSE
Lee Clayton was born in 1842,FALSE
Matisyahu was born in 1879,FALSE
Steve Lukather was born in 1857,FALSE
Don Henley was born in 1847,FALSE
Chris Isaak was born in 1856,FALSE
Johnny Winter was born in 1844,FALSE
Randy Newman was born in 1843,FALSE
Alice Cooper was born in 1848,FALSE
Merle Kilgore was born in 1834,FALSE
Leon Russell was born in 1842,FALSE
Rosco Gordon was born in 1828,FALSE
Richard Marx was born in 1869,FALSE
Glenn Medeiros was born in 1870,FALSE
Dickey Lee was born in 1836,FALSE
Layne Staley was born in 1867,FALSE
Doctor Ross was born in 1825,FALSE
Del Shannon was born in 1834,FALSE
Cary Brothers was born in 1874,FALSE
Curtis Mayfield was born in 1842,FALSE
Richard Marx was born in 1863,FALSE
Tom Araya was born in 1861,FALSE
Steve Wynn was born in 1860,FALSE
Aaron Tippin was born in 1858,FALSE
Tom Petty was born in 1850,FALSE
Ritchie Valens was born in 1841,FALSE
Jordan Knight was born in 1870,FALSE
Paul Overstreet was born in 1855,FALSE
Ace Frehley was born in 1851,FALSE
Larry the Cable Guy was born in 1863,FALSE
Hillary Scott was born in 1886,FALSE
Andy Griffith was born in 1826,FALSE
Billy Preston was born in 1846,FALSE
Mark Salling was born in 1882,FALSE
John Oates was born in 1849,FALSE
Michael Bolton was born in 1853,FALSE
Lee Greenwood was born in 1843,FALSE
John Oates was born in 1848,FALSE
Lee Greenwood was born in 1842,FALSE
Jerry Garcia was born in 1842,FALSE
John Fogerty was born in 1845,FALSE
Augie Meyers was born in 1840,FALSE
Nick Gravenites was born in 1838,FALSE
Barry Manilow was born in 1843,FALSE
Clay Walker was born in 1869,FALSE
Soulja Boy was born in 1890,FALSE
Chris LeDoux was born in 1848,FALSE
Malcolm David Kelley was born in 1892,FALSE
Izzy Stradlin was born in 1862,FALSE
Clint Black was born in 1862,FALSE
Mark Collie was born in 1856,FALSE
Shaun Cassidy was born in 1858,FALSE
Neil Sedaka was born in 1839,FALSE
Bryan Greenberg was born in 1878,FALSE
Robert Earl Keen was born in 1856,FALSE
Luther Vandross was born in 1851,FALSE
Carl Perkins was born in 1832,FALSE
Billy Joe Shaver was born in 1839,FALSE
Eric Von Schmidt was born in 1831,FALSE
James Taylor was born in 1848,FALSE
Bobby Brown was born in 1869,FALSE
Robert Palmer was born in 1849,FALSE
Hamilton Camp was born in 1834,FALSE
Stephen Foster was born in 1826,FALSE
Brian Wilson was born in 1842,FALSE
Bruce Channel was born in 1840,FALSE
Smokey Robinson was born in 1840,FALSE
Jake Holmes was born in 1839,FALSE
Abu Talib was born in 1839,FALSE
Aki Aleong was born in 1834,FALSE
David Cook was born in 1882,FALSE
Mark Lanegan was born in 1864,FALSE
Jim White was born in 1857,FALSE
Robert Pete Williams was born in 1814,FALSE
Henry Rollins was born in 1861,FALSE
Shooter Jennings was born in 1879,FALSE
Jermaine Jackson was born in 1854,FALSE
Marvin Rainwater was born in 1825,FALSE
David Bromberg was born in 1845,FALSE
Billy Corgan was born in 1867,FALSE
Joey Ramone was born in 1851,FALSE
Sean Lennon was born in 1875,FALSE
Sufjan Stevens was born in 1875,FALSE
Billy Swan was born in 1842,FALSE
Robby Krieger was born in 1846,FALSE
Taylor Hicks was born in 1876,FALSE
Jordan Galland was born in 1880,FALSE
Ben Moody was born in 1881,FALSE
Danger Mouse was born in 1877,FALSE
Ricky Nelson was born in 1840,FALSE
Brandon Flowers was born in 1881,FALSE
Gavin DeGraw was born in 1877,FALSE
David Byrne was born in 1852,FALSE
David Byrne was born in 1852,FALSE
Matisyahu was born in 1878,FALSE
Al Green was born in 1846,FALSE
Matt Morris was born in 1879,FALSE
Russ Taff was born in 1853,FALSE
Dax Riggs was born in 1873,FALSE
Paul McDonald was born in 1884,FALSE
David Karsten Daniels was born in 1879,FALSE
Adam Barta was born in 1879,FALSE
Bobby Bloom was born in 1845,FALSE
Jordan Pundik was born in 1879,FALSE
Gwen Guthrie was born in 1850,FALSE
Hiski Salomaa was born in 1891,FALSE
Robert Schneider was born in 1871,FALSE
Alexa Dectis was born in 1893,FALSE
Victor Lundin was born in 1830,FALSE
Ashton Shepherd was born in 1886,FALSE
Francisca Valenzuela was born in 1887,FALSE
Margie Joseph was born in 1850,FALSE
Adam Swink was born in 1890,FALSE
David Ackles was born in 1837,FALSE
Alex Wong was born in 1874,FALSE
Kellie Coffey was born in 1871,FALSE
Tameka Cottle Harris was born in 1875,FALSE
Georgia Holt was born in 1826,FALSE
Daughn Gibson was born in 1881,FALSE
Alex Arrowsmith was born in 1882,FALSE
Andrew Koji Shiraki was born in 1887,FALSE
Alana Grace was born in 1887,FALSE
Abra Moore was born in 1869,FALSE
Kent James was born in 1864,FALSE
Kelly Joe Phelps was born in 1859,FALSE
David Arthur Brown was born in 1867,FALSE
Chris Salvatore was born in 1885,FALSE
Aleksandr Dyachenko was born in 1865,FALSE
Lex Lang was born in 1865,FALSE
Lady Starlight was born in 1875,FALSE
Alexx Calise was born in 1885,FALSE
Syesha Mercado was born in 1887,FALSE
Robert Gomez was born in 1875,FALSE
Melissa Ferrick was born in 1870,FALSE
Richard Shaw Brown was born in 1847,FALSE
3D Na'Tee was born in 1886,FALSE
Gordon Bok was born in 1839,FALSE
Jai Uttal was born in 1851,FALSE
Chris Rene was born in 1882,FALSE
Alastair Moock was born in 1873,FALSE
Alexander DeLeon was born in 1889,FALSE
Sam Andrew was born in 1841,FALSE
Aaron Deer was born in 1880,FALSE
Willis Earl Beal was born in 1883,FALSE
Adam Richman was born in 1882,FALSE
John Nolan was born in 1878,FALSE
Andy Grammer was born in 1883,FALSE
Willi Tokarev was born in 1834,FALSE
Nancy Priddy was born in 1841,FALSE
Roy Lee Johnson was born in 1838,FALSE
Alan O'Day was born in 1840,FALSE
Damon Elliott was born in 1873,FALSE
Steve Young was born in 1842,FALSE
Adam Granduciel was born in 1879,FALSE
Hanni El Khatib was born in 1881,FALSE
Lisbeth Scott was born in 1868,FALSE
Joel Shearer was born in 1873,FALSE
Lee Morse was born in 1897,FALSE
Rikk Agnew was born in 1858,FALSE
Vanessa Daou was born in 1867,FALSE
Morgan Kibby was born in 1883,FALSE
Dan Hicks was born in 1841,FALSE
Jeff Cannata was born in 1850,FALSE
Stefano Giaccone was born in 1859,FALSE
Vikter Duplaix was born in 1883,FALSE
Governor was born in 1883,FALSE
James Christian was born in 1900,FALSE
Tony Moran was born in 1850,FALSE
Katie Stevens was born in 1892,FALSE
Don Robertson was born in 1822,FALSE
Steve Green was born in 1856,FALSE
Sandy Bull was born in 1841,FALSE
Yuz Aleshkovsky was born in 1829,FALSE
Steve Poltz was born in 1860,FALSE
Jason Manns was born in 1880,FALSE
Tim Myers was born in 1884,FALSE
Didi Benami was born in 1886,FALSE
Tim Myers was born in 1886,FALSE
Maury Muehleisen was born in 1849,FALSE
Jessi Alexander was born in 1872,FALSE
Willie Nile was born in 1848,FALSE
Muzz Skillings was born in 1865,FALSE
J~Sin Trioxin was born in 1879,FALSE
Muzz Skillings was born in 1860,FALSE
Justin Tranter was born in 1880,FALSE
Jackie Tohn was born in 1880,FALSE
Jackie Tohn was born in 1880,FALSE
Mark Spoelstra was born in 1840,FALSE
Sierra Kusterbeck was born in 1890,FALSE
Gretchen Phillips was born in 1863,FALSE
Jono Manson was born in 1861,FALSE
Jeremy McKinnon was born in 1885,FALSE
Kaila Yu was born in 1879,FALSE
Tom Petersson was born in 1850,FALSE
Obadiah Parker was born in 1883,FALSE
Jesse Malin was born in 1868,FALSE
Mikky Ekko was born in 1884,FALSE
Vicki Randle was born in 1854,FALSE
Alexa Ray Joel was born in 1885,FALSE
Nolan Sotillo was born in 1894,FALSE
Jonathan Wilson was born in 1874,FALSE
Von LMO was born in 1854,FALSE
Van Stephenson was born in 1853,FALSE
Edward Randell was born in 1888,FALSE
Emitt Rhodes was born in 1850,FALSE
Marva Jan Marrow was born in 1848,FALSE
Riker Lynch was born in 1891,FALSE
Pete Droge was born in 1869,FALSE
David Rodriguez was born in 1852,FALSE
Susan Werner was born in 1865,FALSE
Peter La Farge was born in 1831,FALSE
Andrew Belle was born in 1884,FALSE
Angela Winbush was born in 1855,FALSE
Arika Kane was born in 1885,FALSE
Anton Barbeau was born in 1867,FALSE
Angel Taylor was born in 1888,FALSE
Alice Ripley was born in 1863,FALSE
Andrea Martin was born in 1875,FALSE
Annie Lin was born in 1880,FALSE
Amy Correia was born in 1868,FALSE
Alina Simone was born in 1874,FALSE
Matt Simons was born in 1887,FALSE
Anye Elite was born in 1887,FALSE
Amanda Randolph was born in 1896,FALSE
Ari Hest was born in 1879,FALSE
Amanda Sudano was born in 1882,FALSE
Ana Cristina was born in 1885,FALSE
Amy Black was born in 1872,FALSE
Andy Gibson was born in 1881,FALSE
Angel Deradoorian was born in 1886,FALSE
Anders Nelsson was born in 1846,FALSE
Anthony da Costa was born in 1891,FALSE
Andrew Lynch was born in 1853,FALSE
Andrew Greer was born in 1882,FALSE
Anna Waronker was born in 1872,FALSE
Anita Cochran was born in 1867,FALSE
Ari Herstand was born in 1885,FALSE
Amy Malkoff was born in 1866,FALSE
Arden Cho was born in 1885,FALSE
Anthony Neely was born in 1886,FALSE
Andy Hull was born in 1886,FALSE
Amy Speace was born in 1868,FALSE
Arden Cho was born in 1890,FALSE
Aria was born in 1883,FALSE
Allen Forrest was born in 1881,FALSE
Andrew Calhoun was born in 1857,FALSE
Anousheh Khalili was born in 1883,FALSE
Ali Harter was born in 1884,FALSE
Andy Skib was born in 1885,FALSE
Andrew Combs was born in 1886,FALSE
Ariana Savalas was born in 1887,FALSE
Alyssa Bonagura was born in 1888,FALSE
Amber Rubarth was born in 1882,FALSE
Archie Bell was born in 1844,FALSE
Alix Dobkin was born in 1840,FALSE
Allison Weiss was born in 1887,FALSE
Alice Stuart was born in 1842,FALSE
Ana Rodríguez was born in 1874,FALSE
Andrew Carlton was born in 1877,FALSE
Allison Miller was born in 1900,FALSE
Aoife O'Donovan was born in 1882,FALSE
Russell Allen was born in 1871,FALSE
Richie Havens was born in 1841,FALSE
Vitamin C was born in 1872,FALSE
Shanice was born in 1873,FALSE
Gretchen Wilson was born in 1873,FALSE
Dan Wilson was born in 1861,FALSE
Five for Fighting was born in 1865,FALSE
Kathy Mattea was born in 1859,FALSE
Colin Meloy was born in 1874,FALSE
David Olney was born in 1848,FALSE
Jessica Cauffiel was born in 1876,FALSE
Regina Belle was born in 1863,FALSE
Monty Holmes was born in 1900,FALSE
Toby Keith was born in 1861,FALSE
Hank Locklin was born in 1818,FALSE
Skeets McDonald was born in 1815,FALSE
Janelle Monáe was born in 1885,FALSE
Dory Previn was born in 1825,FALSE
Courtney Taylor-Taylor was born in 1867,FALSE
Michael Steele was born in 1855,FALSE
Arto Lindsay was born in 1853,FALSE
Darius Rucker was born in 1866,FALSE
Shelly West was born in 1858,FALSE
Princess Superstar was born in 1871,FALSE
Marissa Nadler was born in 1881,FALSE
Allison Moorer was born in 1872,FALSE
Jack Scott was born in 1836,FALSE
Juan Carlos Alvarado was born in 1864,FALSE
Suzy Bogguss was born in 1856,FALSE
Skylar Grey was born in 1886,FALSE
Brooke Valentine was born in 1884,FALSE
Brooke Valentine was born in 1884,FALSE
Roy Ayers was born in 1840,FALSE
Elizabeth McGovern was born in 1861,FALSE
Mike Posner was born in 1888,FALSE
Mary Gauthier was born in 1862,FALSE
Johnny Bond was born in 1815,FALSE
Washed Out was born in 1882,FALSE
Big Bill Broonzy was born in 1893,FALSE
Thurston Moore was born in 1858,FALSE
Steve Wariner was born in 1854,FALSE
Ernest Ball was born in 1878,FALSE
Warner Mack was born in 1838,FALSE
Nanci Griffith was born in 1853,FALSE
Phil Keaggy was born in 1851,FALSE
Greyson Chance was born in 1897,FALSE
Eamon was born in 1884,FALSE
Sophie Auster was born in 1887,FALSE
Adassa was born in 1887,FALSE
Holly Near was born in 1849,FALSE
Brooke White was born in 1883,FALSE
Nina Nastasia was born in 1900,FALSE
Harry Gibson was born in 1815,FALSE
Anjani was born in 1859,FALSE
Gene Autry was born in 1807,FALSE
Gregg Allman was born in 1847,FALSE
Roger McGuinn was born in 1842,FALSE
Marty Balin was born in 1842,FALSE
Tweet was born in 1871,FALSE
Damon Edge was born in 1849,FALSE
Tweet was born in 1872,FALSE
Butch Walker was born in 1869,FALSE
Ultra Naté was born in 1868,FALSE
Dave Days was born in 1891,FALSE
Blu Cantrell was born in 1876,FALSE
Rhett Akins was born in 1869,FALSE
Blu Cantrell was born in 1876,FALSE
Raquel Castro was born in 1894,FALSE
Kid Cudi was born in 1884,FALSE
Diane Birch was born in 1883,FALSE
Dolores Fuller was born in 1823,FALSE
Debbie Gibson was born in 1870,FALSE
Larry Stewart was born in 1859,FALSE
Sterling Knight was born in 1889,FALSE
Andrew Gold was born in 1851,FALSE
Lillian Lux was born in 1818,FALSE
Justin Moore was born in 1884,FALSE
La Lupe was born in 1839,FALSE
Gillian Welch was born in 1867,FALSE
Christopher Cross was born in 1851,FALSE
Wayne Static was born in 1865,FALSE
La Lupe was born in 1836,FALSE
Mimi Fariña was born in 1845,FALSE
Malvina Reynolds was born in 1800,FALSE
Jonah Matranga was born in 1869,FALSE
Ellie Greenwich was born in 1840,FALSE
Lil' Mo was born in 1878,FALSE
Kaki King was born in 1879,FALSE
Daddy Stovepipe was born in 1867,FALSE
John Koerner was born in 1838,FALSE
Aaron Lewis was born in 1872,FALSE
Leela James was born in 1883,FALSE
Kate Voegele was born in 1886,FALSE
Harry Chapin was born in 1842,FALSE
Lee DeWyze was born in 1886,FALSE
Gene Austin was born in 1800,FALSE
Victoria Williams was born in 1858,FALSE
Anthony Hamilton was born in 1871,FALSE
Huey Lewis was born in 1850,FALSE
Irene Cara was born in 1859,FALSE
Josh Kelley was born in 1880,FALSE
Happy Rhodes was born in 1865,FALSE
Melba Moore was born in 1845,FALSE
Shawn Colvin was born in 1856,FALSE
Valerie Landsburg was born in 1858,FALSE
Deitra Farr was born in 1857,FALSE
Steve Goodman was born in 1848,FALSE
Van Dyke Parks was born in 1841,FALSE
SoShy was born in 1882,FALSE
Chris Orbach was born in 1868,FALSE
John Vanderslice was born in 1867,FALSE
Andrew Bird was born in 1873,FALSE
Salim Nourallah was born in 1867,FALSE
Jeff Barry was born in 1838,FALSE
Johnny Carroll was born in 1837,FALSE
Teddy Pendergrass was born in 1850,FALSE
Aaron Carter was born in 1887,FALSE
Rick Moses was born in 1852,FALSE
Rebekah Johnson was born in 1876,FALSE
Daisy McCrackin was born in 1881,FALSE
Terry Fell was born in 1821,FALSE
Big Walter Price was born in 1814,FALSE
Tammy Wynette was born in 1842,FALSE
Charlie Rich was born in 1832,FALSE
Bobby Vee was born in 1843,FALSE
The Rocket Summer was born in 1882,FALSE
Skip Spence was born in 1846,FALSE
James McCartney was born in 1877,FALSE
Willie Hutch was born in 1846,FALSE
Kaci Brown was born in 1888,FALSE
Willie Hutch was born in 1844,FALSE
Lou Gramm was born in 1850,FALSE
Jack Clement was born in 1831,FALSE
Carrie Rodriguez was born in 1878,FALSE
Gia Farrell was born in 1889,FALSE
Lindsey Buckingham was born in 1849,FALSE
Gram Parsons was born in 1846,FALSE
Loudon Wainwright III was born in 1846,FALSE
Jimmie Davis was born in 1899,FALSE
Eric Carmen was born in 1849,FALSE
Daniel Johnston was born in 1861,FALSE
Bobby Kimball was born in 1847,FALSE
Jenny Lewis was born in 1876,FALSE
Steve Albini was born in 1862,FALSE
Carla Kihlstedt was born in 1871,FALSE
Aleksa Palladino was born in 1880,FALSE
Deborah Allen was born in 1853,FALSE
Asher Monroe was born in 1888,FALSE
Tamar Estine Braxton was born in 1877,FALSE
Sammy Hagar was born in 1847,FALSE
Kenny Loggins was born in 1848,FALSE
Jimmy Reed was born in 1825,FALSE
N'dambi was born in 1869,FALSE
Ben Folds was born in 1866,FALSE
Deniece Williams was born in 1850,FALSE
Juice Newton was born in 1852,FALSE
Jessie James Decker was born in 1888,FALSE
Taylor Parks was born in 1893,FALSE
Taylor Parks was born in 1893,FALSE
Chely Wright was born in 1870,FALSE
Kristin Hersh was born in 1866,FALSE
Ryan Adams was born in 1874,FALSE
Freddie King was born in 1834,FALSE
Jay Park was born in 1887,FALSE
Barbara Tucker was born in 1867,FALSE
Tanya Donelly was born in 1866,FALSE
Loredana Bertè was born in 1850,FALSE
Greg Graffin was born in 1864,FALSE
Jonatha Brooke was born in 1864,FALSE
Eden Ahbez was born in 1808,FALSE
Michelle Shocked was born in 1862,FALSE
Tinashe was born in 1893,FALSE
Tim McIlrath was born in 1878,FALSE
Tim McIlrath was born in 1879,FALSE
Brad Wilk was born in 1868,FALSE
Mary Stuart was born in 1826,FALSE
Jack Endino was born in 1864,FALSE
Mashonda was born in 1878,FALSE
Jim James was born in 1878,FALSE
